Date	2025年07月03日木曜日 09時54分20秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	-462.870799
598.713	-462.870799
598.931	-462.870799
599.148	-462.870799
599.366	0.000000
599.584	0.000000
599.802	-2911.857649
600.020	7.213046
600.238	72.609716
600.455	134.823890
600.673	86.229459
600.891	32.303351
601.109	31.733050
601.326	31.305554
601.544	30.940488
601.762	30.780050
601.979	30.812060
602.197	30.898053
602.415	30.972319
602.632	31.023780
602.850	31.065885
603.067	31.279225
603.285	31.456239
603.502	31.636733
603.720	31.846988
603.938	32.142727
604.155	32.484231
604.372	32.572645
604.590	32.650016
604.807	32.763460
605.025	32.864784
605.242	33.051994
605.460	33.085072
605.677	33.150489
605.894	33.149638
606.112	33.265002
606.329	33.530758
606.546	33.702278
606.764	34.229478
606.981	34.597634
607.198	34.742440
607.415	34.899984
607.633	35.100778
607.850	35.328666
608.067	35.494344
608.284	35.752450
608.501	35.958732
608.718	35.998559
608.935	36.046155
609.153	36.157625
609.370	36.305141
609.587	36.484123
609.804	36.675499
610.021	36.809246
610.238	36.939535
610.455	36.969495
610.672	36.993764
610.889	37.043960
611.106	37.249921
611.323	37.447077
611.540	37.587743
611.756	37.730204
611.973	37.727125
612.190	37.834426
612.407	37.979325
612.624	38.200931
612.841	38.588693
613.057	38.788789
613.274	38.963267
613.491	39.278210
613.708	39.774065
613.925	39.966743
614.141	39.977567
614.358	40.323744
614.575	40.629375
614.791	40.884909
615.008	41.133664
615.225	41.375566
615.441	41.762608
615.658	42.116214
615.874	42.147034
616.091	42.089895
616.307	42.300572
616.524	42.778978
616.740	43.020039
616.957	43.131197
617.173	43.330753
617.390	43.578374
617.606	43.796766
617.823	43.959303
618.039	44.204818
618.256	44.638105
618.472	45.045518
618.688	45.322095
618.905	45.425850
619.121	45.690410
619.337	46.037257
619.554	46.247954
619.770	46.286155
619.986	46.427197
620.202	46.698964
620.419	46.975411
620.635	47.161852
620.851	47.284421
621.067	47.449211
621.283	47.622576
621.499	47.685736
621.716	47.635145
621.932	47.702107
622.148	47.886671
622.364	47.965192
622.580	47.943082
622.796	47.890042
623.012	47.860400
623.228	47.898799
623.444	47.858481
623.660	47.929605
623.876	48.183937
624.092	48.681221
624.308	49.129044
624.524	49.481555
624.740	49.864013
624.955	50.215320
625.171	50.513839
625.387	50.693326
625.603	50.977922
625.819	51.242231
626.034	51.464635
626.250	51.616275
626.466	51.571517
626.682	51.451233
626.897	51.404845
627.113	51.463545
627.329	51.573548
627.544	51.763947
627.760	52.125135
627.976	52.284446
628.191	52.607411
628.407	53.122785
628.623	53.549182
628.838	53.968095
629.054	54.506013
629.269	54.985234
629.485	55.301306
629.700	55.676054
629.916	55.992747
630.131	56.188219
630.347	56.391940
630.562	56.530211
630.777	56.391798
630.993	56.433563
631.208	56.462518
631.424	56.495094
631.639	56.697446
631.854	56.779753
632.070	56.741175
632.285	56.778886
632.500	56.873092
632.715	56.977163
632.931	57.062803
633.146	57.174690
633.361	57.272105
633.576	57.516078
633.791	57.652337
634.007	57.694076
634.222	57.842316
634.437	57.947228
634.652	58.132167
634.867	58.346151
635.082	58.801635
635.297	59.222083
635.512	59.545552
635.727	59.698722
635.942	59.830580
636.157	59.976569
636.372	60.092775
636.587	60.194672
636.802	60.430934
637.017	60.662937
637.232	60.846987
637.447	60.832031
637.662	60.848445
637.876	61.148951
638.091	61.414614
638.306	61.586725
638.521	61.698277
638.736	61.760205
638.951	61.937589
639.165	62.131484
639.380	62.149682
639.595	62.129429
639.809	62.010883
640.024	61.956734
640.239	61.956166
640.453	62.078016
640.668	62.256691
640.883	62.544956
641.097	62.834997
641.312	63.074583
641.526	63.317134
641.741	63.518730
641.955	63.601598
642.170	63.751287
642.384	63.896380
642.599	63.969720
642.813	64.063521
643.028	64.150729
643.242	64.206205
643.457	64.302180
643.671	64.495247
643.885	64.602624
644.100	64.681406
644.314	64.930485
644.528	65.292900
644.743	65.482926
644.957	65.509182
645.171	65.692004
645.386	65.802663
645.600	65.980151
645.814	66.119954
646.028	66.167895
646.242	66.114416
646.457	65.990477
646.671	65.838610
646.885	65.873999
647.099	66.114128
647.313	66.473044
647.527	66.595978
647.741	66.741200
647.955	66.870219
648.169	67.101375
648.383	67.240655
648.597	67.485639
648.811	67.808412
649.025	68.158804
649.239	68.294695
649.453	68.371597
649.667	68.333672
649.881	68.549125
650.095	68.703827
650.309	68.614523
650.523	68.528028
650.737	68.652333
650.950	68.864776
651.164	69.241192
651.378	69.428202
651.592	69.386402
651.805	69.343595
652.019	69.370585
652.233	69.384361
652.447	69.464824
652.660	69.677200
652.874	69.956799
653.088	70.052254
653.301	69.936415
653.515	69.617818
653.728	69.480214
653.942	69.521004
654.156	69.601841
654.369	69.734107
654.583	69.678146
654.796	69.861870
655.010	70.143134
655.223	70.199108
655.437	70.197830
655.650	70.272142
655.863	70.383865
656.077	70.489328
656.290	70.675151
656.504	70.762384
656.717	70.731629
656.930	70.813689
657.144	70.747474
657.357	70.762781
657.570	71.018226
657.783	71.142553
657.997	71.098667
658.210	71.235965
658.423	71.350434
658.636	71.415172
658.849	71.572015
659.063	71.829117
659.276	72.021525
659.489	72.048477
659.702	72.141011
659.915	72.161176
660.128	72.163600
660.341	72.425416
660.554	72.634853
660.767	72.856948
660.980	73.164383
661.193	73.367695
661.406	73.582978
661.619	73.853194
661.832	74.071481
662.045	74.063203
662.258	73.945677
662.471	74.183403
662.684	74.333187
662.897	74.244034
663.110	73.958658
663.322	73.699220
663.535	73.550493
663.748	73.393627
663.961	73.343677
664.174	73.269996
664.386	73.090149
664.599	73.080761
664.812	72.902003
665.024	72.633506
665.237	72.469921
665.450	72.715823
665.662	73.035374
665.875	73.136983
666.088	73.197331
666.300	73.103460
666.513	73.231410
666.725	73.573204
666.938	73.632490
667.150	73.557242
667.363	73.718155
667.575	74.019536
667.788	74.147091
668.000	74.147106
668.213	74.248153
668.425	74.248999
668.638	74.171790
668.850	73.923385
669.062	73.661847
669.275	73.722350
669.487	73.994406
669.699	74.229887
669.912	74.424358
670.124	74.403280
670.336	74.215399
670.548	74.010360
670.761	73.826919
670.973	73.810660
671.185	73.969891
671.397	74.043724
671.609	74.125030
671.822	74.204364
672.034	74.201506
672.246	74.214452
672.458	74.506490
672.670	74.978525
672.882	75.462406
673.094	75.845482
673.306	76.126877
673.518	76.230934
673.730	76.269842
673.942	76.235921
674.154	76.287698
674.366	76.373251
674.578	76.382484
674.790	76.122178
675.002	75.753170
675.214	75.592211
675.425	75.626475
675.637	75.555097
675.849	75.460960
676.061	75.399114
676.273	75.387704
676.484	75.337010
676.696	75.387655
676.908	75.599054
677.120	75.882858
677.331	76.162547
677.543	76.363284
677.755	76.538749
677.966	76.777200
678.178	77.006952
678.389	77.280727
678.601	77.424065
678.813	77.519217
679.024	77.499502
679.236	77.234524
679.447	76.972451
679.659	76.469747
679.870	75.900894
680.082	75.450271
680.293	74.878493
680.505	74.588174
680.716	74.545876
680.927	74.543053
681.139	74.504372
681.350	74.413313
681.562	74.449364
681.773	74.610691
681.984	75.003595
682.196	75.272326
682.407	75.398914
682.618	75.630330
682.829	75.675086
683.041	75.656564
683.252	76.008664
683.463	76.408563
683.674	76.724304
683.885	76.952201
684.097	76.919741
684.308	76.955377
684.519	76.904447
684.730	76.795444
684.941	76.764254
685.152	76.876526
685.363	77.030031
685.574	76.771287
685.785	76.316626
685.996	76.027004
686.207	75.835380
686.418	75.863203
686.629	76.043685
686.840	76.303049
687.051	76.538956
687.262	76.656758
687.473	76.608455
687.684	76.391784
687.894	76.266787
688.105	76.492962
688.316	76.754967
688.527	76.988305
688.738	77.161838
688.948	77.027441
689.159	76.976152
689.370	77.034943
689.580	77.164618
689.791	77.309422
690.002	77.351285
690.212	77.432321
690.423	77.387245
690.634	77.298732
690.844	77.215777
691.055	77.280415
691.266	77.472218
691.476	77.780287
691.687	78.148427
691.897	78.453731
692.108	78.677372
692.318	78.916891
692.529	78.948323
692.739	78.963455
692.949	79.057271
693.160	79.172503
693.370	79.332194
693.581	79.672928
693.791	80.009656
694.001	80.150851
694.212	80.068022
694.422	79.832209
694.632	79.481884
694.843	79.171293
695.053	79.022646
695.263	78.957430
695.473	78.855069
695.683	78.696030
695.894	78.305123
696.104	77.816740
696.314	77.329104
696.524	77.113340
696.734	77.293614
696.944	77.735841
697.154	78.117123
697.365	78.360849
697.575	78.356377
697.785	78.350628
697.995	78.271496
698.205	78.405743
698.415	78.462190
698.625	78.488182
698.834	78.560573
699.044	78.489373
699.254	78.397275
699.464	78.350382
699.674	78.164110
699.884	77.866019
700.094	77.548297
