Date	2025年07月03日木曜日 09時50分36秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	-9.218452
598.713	-9.218452
598.931	-9.218452
599.148	-9.218452
599.366	0.000000
599.584	0.000000
599.802	0.000000
600.020	0.000000
600.238	0.000000
600.455	-90.815852
600.673	-141.158123
600.891	39.800678
601.109	45.630337
601.326	46.252021
601.544	47.115440
601.762	47.055285
601.979	46.642034
602.197	46.601248
602.415	46.695422
602.632	46.722550
602.850	46.660084
603.067	46.552488
603.285	46.861335
603.502	46.949272
603.720	47.090281
603.938	47.173756
604.155	47.380550
604.372	47.802440
604.590	48.210973
604.807	48.496327
605.025	48.857437
605.242	49.253911
605.460	49.665965
605.677	49.808636
605.894	50.035842
606.112	50.370892
606.329	50.679546
606.546	50.825909
606.764	50.980960
606.981	51.113336
607.198	51.138110
607.415	51.079385
607.633	51.194466
607.850	51.229575
608.067	51.216575
608.284	51.218216
608.501	51.307999
608.718	51.339657
608.935	51.571147
609.153	51.747698
609.370	51.801680
609.587	51.837028
609.804	52.122350
610.021	52.289396
610.238	52.340599
610.455	52.314246
610.672	52.384878
610.889	52.489524
611.106	52.604233
611.323	52.694684
611.540	52.834582
611.756	53.009030
611.973	53.244460
612.190	53.379238
612.407	53.764097
612.624	54.272262
612.841	54.713910
613.057	54.914337
613.274	54.970261
613.491	55.062608
613.708	54.959886
613.925	54.878354
614.141	54.785603
614.358	54.858571
614.575	54.820779
614.791	54.528859
615.008	54.268563
615.225	54.376569
615.441	54.729371
615.658	54.820833
615.874	54.831479
616.091	55.057771
616.307	55.234442
616.524	55.613327
616.740	55.976130
616.957	56.205014
617.173	56.499530
617.390	56.890944
617.606	57.006481
617.823	56.829592
618.039	56.775154
618.256	57.033988
618.472	57.476343
618.688	57.887600
618.905	58.039437
619.121	58.099188
619.337	58.363765
619.554	58.731929
619.770	58.917491
619.986	59.169153
620.202	59.605619
620.419	59.930689
620.635	59.979534
620.851	59.793760
621.067	59.645213
621.283	59.679602
621.499	59.775753
621.716	59.950010
621.932	59.856909
622.148	59.879879
622.364	60.082859
622.580	60.440238
622.796	60.976847
623.012	61.524600
623.228	62.156442
623.444	62.902257
623.660	63.365168
623.876	63.560803
624.092	63.578040
624.308	63.912346
624.524	64.276116
624.740	64.426629
624.955	64.251521
625.171	63.927002
625.387	63.909040
625.603	63.953022
625.819	63.722550
626.034	63.511760
626.250	63.585072
626.466	64.018418
626.682	64.261374
626.897	64.197911
627.113	64.115439
627.329	64.102719
627.544	64.310288
627.760	64.373100
627.976	64.302519
628.191	64.464561
628.407	64.603811
628.623	64.796499
628.838	64.909669
629.054	65.084798
629.269	65.319936
629.485	65.480885
629.700	65.729419
629.916	65.944977
630.131	66.162241
630.347	66.423410
630.562	66.577404
630.777	67.023707
630.993	67.410690
631.208	67.726575
631.424	67.813259
631.639	68.014285
631.854	68.461176
632.070	68.902262
632.285	69.203220
632.500	69.526103
632.715	69.679278
632.931	69.765908
633.146	69.992267
633.361	70.274980
633.576	70.329063
633.791	70.302893
634.007	70.153048
634.222	69.819251
634.437	69.516474
634.652	69.329106
634.867	69.195275
635.082	69.186707
635.297	69.401807
635.512	69.429373
635.727	69.362067
635.942	69.164967
636.157	69.052398
636.372	69.216841
636.587	69.538327
636.802	69.944608
637.017	70.352879
637.232	70.583980
637.447	70.877368
637.662	70.874113
637.876	70.983430
638.091	70.948065
638.306	70.885121
638.521	71.163481
638.736	71.312699
638.951	71.323166
639.165	71.246048
639.380	70.957279
639.595	70.612088
639.809	70.432536
640.024	70.506450
640.239	70.336043
640.453	70.436134
640.668	70.809713
640.883	70.900726
641.097	71.152756
641.312	71.565321
641.526	72.072637
641.741	72.774098
641.955	73.504831
642.170	73.974918
642.384	74.243766
642.599	74.457924
642.813	74.525280
643.028	74.614316
643.242	74.699007
643.457	74.773047
643.671	75.038255
643.885	75.160095
644.100	74.998120
644.314	74.502245
644.528	74.090583
644.743	74.058824
644.957	74.101314
645.171	74.120244
645.386	73.924800
645.600	74.105090
645.814	74.153229
646.028	73.921921
646.242	73.558410
646.457	73.225704
646.671	73.233495
646.885	73.343863
647.099	73.441272
647.313	73.651927
647.527	73.910636
647.741	74.400278
647.955	74.523428
648.169	74.496973
648.383	74.299387
648.597	74.336794
648.811	74.701760
649.025	75.201718
649.239	75.458069
649.453	75.269182
649.667	74.976395
649.881	74.638902
650.095	74.452651
650.309	74.494684
650.523	74.530963
650.737	74.492084
650.950	74.243624
651.164	74.077933
651.378	73.859963
651.592	73.743738
651.805	73.758134
652.019	73.830483
652.233	73.936157
652.447	73.848256
652.660	73.789388
652.874	73.846781
653.088	74.172954
653.301	74.701720
653.515	75.056659
653.728	75.214770
653.942	75.345804
654.156	75.747713
654.369	76.232629
654.583	76.507203
654.796	76.720235
655.010	76.699969
655.223	76.587792
655.437	76.504555
655.650	76.362965
655.863	76.277713
656.077	76.391259
656.290	76.537672
656.504	76.542364
656.717	76.546830
656.930	76.786129
657.144	76.999667
657.357	77.138565
657.570	77.330563
657.783	77.464421
657.997	77.654752
658.210	77.811372
658.423	77.954003
658.636	78.155456
658.849	78.176315
659.063	78.081807
659.276	78.153591
659.489	78.197163
659.702	78.202040
659.915	78.209475
660.128	78.183266
660.341	78.111857
660.554	78.167766
660.767	78.151577
660.980	77.912124
661.193	77.735920
661.406	77.607131
661.619	77.359691
661.832	77.397008
662.045	77.738316
662.258	77.998275
662.471	78.100035
662.684	78.232317
662.897	78.209137
663.110	78.123709
663.322	78.438443
663.535	78.886446
663.748	79.048497
663.961	79.180872
664.174	79.296505
664.386	79.302618
664.599	79.563262
664.812	80.068063
665.024	80.452743
665.237	80.549760
665.450	80.673669
665.662	80.724662
665.875	80.641024
666.088	80.955076
666.300	81.318855
666.513	81.437932
666.725	81.299101
666.938	81.078978
667.150	80.704372
667.363	80.222363
667.575	80.135939
667.788	80.267701
668.000	80.299334
668.213	80.329313
668.425	80.106902
668.638	79.638929
668.850	79.187779
669.062	79.199577
669.275	79.558661
669.487	79.953757
669.699	80.248846
669.912	80.460128
670.124	80.462985
670.336	80.388886
670.548	80.422751
670.761	80.747375
670.973	81.310479
671.185	81.686444
671.397	81.530958
671.609	80.960024
671.822	80.535333
672.034	80.466308
672.246	80.401985
672.458	80.298518
672.670	80.152546
672.882	79.997987
673.094	79.589991
673.306	79.132494
673.518	78.998210
673.730	79.121161
673.942	79.222875
674.154	79.227808
674.366	79.177085
674.578	79.155137
674.790	79.351204
675.002	79.655163
675.214	79.931036
675.425	80.221916
675.637	80.457347
675.849	80.684457
676.061	80.811784
676.273	80.738281
676.484	80.709204
676.696	80.846708
676.908	81.088213
677.120	81.191724
677.331	81.114468
677.543	81.071268
677.755	81.071705
677.966	81.093517
678.178	81.077598
678.389	81.172088
678.601	81.550756
678.813	82.002791
679.024	82.226930
679.236	82.181476
679.447	82.299911
679.659	82.577250
679.870	82.579863
680.082	82.268098
680.293	81.859792
680.505	81.556178
680.716	81.371815
680.927	81.162149
681.139	81.112573
681.350	81.301386
681.562	81.456204
681.773	81.382174
681.984	81.231224
682.196	81.075966
682.407	81.265114
682.618	81.587305
682.829	81.559855
683.041	81.449335
683.252	81.680462
683.463	81.806264
683.674	81.484565
683.885	81.145471
684.097	80.862801
684.308	80.749736
684.519	80.757000
684.730	80.579244
684.941	80.601322
685.152	81.192102
685.363	81.763726
685.574	81.610390
685.785	81.225878
685.996	81.081848
686.207	81.164508
686.418	81.509606
686.629	81.653052
686.840	81.685562
687.051	81.894717
687.262	81.861773
687.473	81.706684
687.684	81.517147
687.894	81.398203
688.105	81.455079
688.316	81.555619
688.527	81.374870
688.738	80.835944
688.948	80.379568
689.159	80.284575
689.370	80.235256
689.580	80.349995
689.791	80.444136
690.002	80.528026
690.212	80.910612
690.423	81.122078
690.634	81.131078
690.844	81.386186
691.055	81.668585
691.266	81.879092
691.476	81.897824
691.687	81.666874
691.897	81.181764
692.108	80.617721
692.318	80.407282
692.529	80.180549
692.739	79.957810
692.949	79.746407
693.160	79.436682
693.370	79.319048
693.581	79.298679
693.791	79.316709
694.001	79.726630
694.212	80.436107
694.422	81.111104
694.632	81.504334
694.843	81.928360
695.053	82.420922
695.263	82.762711
695.473	83.256369
695.683	83.677641
695.894	83.901897
696.104	84.031199
696.314	83.935949
696.524	83.757241
696.734	83.631179
696.944	83.599849
697.154	83.486042
697.365	83.075286
697.575	82.852304
697.785	82.667331
697.995	82.487348
698.205	82.605947
698.415	83.161181
698.625	83.624042
698.834	83.605567
699.044	83.417412
699.254	83.266310
699.464	82.926654
699.674	82.517283
699.884	82.245804
700.094	82.172392
