Date	2025年07月03日木曜日 09時53分59秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	27500.502133
598.713	27500.502133
598.931	27500.502133
599.148	27500.502133
599.366	0.000000
599.584	0.000000
599.802	2452.260231
600.020	111.690596
600.238	36.265847
600.455	152.601398
600.673	52.329216
600.891	23.405153
601.109	25.161525
601.326	25.840013
601.544	25.420437
601.762	25.363606
601.979	25.366092
602.197	25.434778
602.415	25.751966
602.632	25.962392
602.850	26.013313
603.067	26.214891
603.285	26.553894
603.502	26.789971
603.720	26.877306
603.938	27.129941
604.155	27.415807
604.372	27.703627
604.590	27.905148
604.807	28.060373
605.025	28.086539
605.242	28.164709
605.460	28.220990
605.677	28.188765
605.894	28.189989
606.112	28.409811
606.329	28.521885
606.546	28.681270
606.764	28.873534
606.981	29.030231
607.198	29.176306
607.415	29.440384
607.633	29.752750
607.850	30.232459
608.067	30.556452
608.284	30.563419
608.501	30.565515
608.718	30.772137
608.935	30.930078
609.153	31.161908
609.370	31.503046
609.587	31.614684
609.804	31.754389
610.021	31.694850
610.238	31.486753
610.455	31.404161
610.672	31.633963
610.889	31.824179
611.106	31.938065
611.323	32.037764
611.540	32.219361
611.756	32.328874
611.973	32.418374
612.190	32.414561
612.407	32.787437
612.624	33.213660
612.841	33.683617
613.057	33.950047
613.274	34.128804
613.491	34.406930
613.708	34.820113
613.925	35.008309
614.141	35.116952
614.358	35.542310
614.575	36.051800
614.791	36.214511
615.008	36.264883
615.225	36.448105
615.441	36.780825
615.658	37.089147
615.874	37.208315
616.091	37.139464
616.307	37.175393
616.524	37.431454
616.740	37.485269
616.957	37.533774
617.173	37.762297
617.390	38.114438
617.606	38.207001
617.823	38.440004
618.039	38.718113
618.256	39.123612
618.472	39.589452
618.688	39.893051
618.905	39.987894
619.121	40.245466
619.337	40.482385
619.554	40.750109
619.770	40.990235
619.986	41.174431
620.202	41.238063
620.419	41.496957
620.635	41.760328
620.851	42.007664
621.067	42.335396
621.283	42.660802
621.499	42.925584
621.716	43.060143
621.932	43.219072
622.148	43.330031
622.364	43.505896
622.580	43.706775
622.796	43.738806
623.012	43.762952
623.228	43.818957
623.444	43.932575
623.660	44.183279
623.876	44.290101
624.092	44.573030
624.308	45.023174
624.524	45.365661
624.740	45.720234
624.955	46.084856
625.171	46.346411
625.387	46.426350
625.603	46.672951
625.819	46.893907
626.034	46.918977
626.250	47.099275
626.466	47.332323
626.682	47.218750
626.897	47.163285
627.113	47.097649
627.329	47.121826
627.544	47.316573
627.760	47.652761
627.976	47.801539
628.191	47.946589
628.407	48.360730
628.623	48.719453
628.838	48.931182
629.054	49.286680
629.269	49.705111
629.485	50.187916
629.700	50.659989
629.916	50.963513
630.131	51.106184
630.347	51.339677
630.562	51.533467
630.777	51.627244
630.993	51.807890
631.208	51.848881
631.424	51.906774
631.639	52.011519
631.854	52.028053
632.070	52.014176
632.285	52.107794
632.500	52.289354
632.715	52.429031
632.931	52.588467
633.146	52.779618
633.361	52.955286
633.576	53.377005
633.791	53.676867
634.007	53.887299
634.222	54.021483
634.437	54.017566
634.652	54.018001
634.867	54.095852
635.082	54.402562
635.297	54.801482
635.512	55.190717
635.727	55.502830
635.942	55.627017
636.157	55.810696
636.372	55.984664
636.587	56.166360
636.802	56.393176
637.017	56.571537
637.232	56.794027
637.447	56.966287
637.662	57.088117
637.876	57.156298
638.091	57.105874
638.306	57.107321
638.521	57.174293
638.736	57.477034
638.951	57.851975
639.165	58.214646
639.380	58.650001
639.595	58.847870
639.809	58.863976
640.024	58.976065
640.239	59.122642
640.453	59.375325
640.668	59.763444
640.883	60.119229
641.097	60.222306
641.312	60.290053
641.526	60.377320
641.741	60.389359
641.955	60.526389
642.170	60.511785
642.384	60.437858
642.599	60.346550
642.813	60.432182
643.028	60.555148
643.242	60.585940
643.457	60.647286
643.671	60.799783
643.885	60.931718
644.100	61.038221
644.314	61.255248
644.528	61.665999
644.743	61.854754
644.957	62.075113
645.171	62.313094
645.386	62.332777
645.600	62.389874
645.814	62.461217
646.028	62.636697
646.242	62.758154
646.457	62.779263
646.671	62.655469
646.885	62.756345
647.099	63.146364
647.313	63.337048
647.527	63.384192
647.741	63.660616
647.955	63.899166
648.169	64.125581
648.383	64.190258
648.597	64.335036
648.811	64.621918
649.025	64.878807
649.239	64.878915
649.453	64.908052
649.667	64.974344
649.881	65.297241
650.095	65.527710
650.309	65.605324
650.523	65.675572
650.737	65.887020
650.950	66.182814
651.164	66.364294
651.378	66.601491
651.592	66.657498
651.805	66.513176
652.019	66.672488
652.233	66.764370
652.447	66.736736
652.660	66.720904
652.874	66.842624
653.088	67.021195
653.301	66.906125
653.515	66.866226
653.728	66.778380
653.942	66.739035
654.156	66.824463
654.369	66.911217
654.583	66.884275
654.796	67.082931
655.010	67.520103
655.223	67.835235
655.437	67.804523
655.650	67.894522
655.863	67.981698
656.077	68.202250
656.290	68.531988
656.504	68.823613
656.717	68.880450
656.930	68.915399
657.144	68.920449
657.357	69.042899
657.570	69.228355
657.783	69.374336
657.997	69.432593
658.210	69.507527
658.423	69.549822
658.636	69.637707
658.849	69.684511
659.063	69.831770
659.276	70.063868
659.489	70.183727
659.702	70.232532
659.915	70.217638
660.128	70.214033
660.341	70.476438
660.554	70.840555
660.767	71.025432
660.980	71.324008
661.193	71.670465
661.406	72.041015
661.619	72.369655
661.832	72.509927
662.045	72.414002
662.258	72.350410
662.471	72.531063
662.684	72.512289
662.897	72.332597
663.110	72.139299
663.322	71.791022
663.535	71.370799
663.748	70.984147
663.961	70.732865
664.174	70.630057
664.386	70.550320
664.599	70.476886
664.812	70.313405
665.024	70.139933
665.237	70.085867
665.450	70.275591
665.662	70.422921
665.875	70.647050
666.088	70.801557
666.300	70.829717
666.513	70.933579
666.725	71.077242
666.938	71.134619
667.150	71.182944
667.363	71.416982
667.575	71.691776
667.788	71.800494
668.000	71.978228
668.213	72.116805
668.425	72.197565
668.638	72.185564
668.850	72.043974
669.062	71.919478
669.275	72.047408
669.487	72.319291
669.699	72.610434
669.912	72.715037
670.124	72.774850
670.336	72.765119
670.548	72.766473
670.761	72.638223
670.973	72.589017
671.185	72.741242
671.397	73.013421
671.609	73.021979
671.822	72.843290
672.034	72.657041
672.246	72.647161
672.458	72.879867
672.670	73.320323
672.882	73.572256
673.094	73.795536
673.306	73.951033
673.518	73.997655
673.730	74.048484
673.942	74.196171
674.154	74.398733
674.366	74.643755
674.578	74.858154
674.790	74.813867
675.002	74.621234
675.214	74.628265
675.425	74.738936
675.637	74.779189
675.849	74.762638
676.061	74.464967
676.273	74.178527
676.484	74.083527
676.696	73.966926
676.908	73.968937
677.120	74.147050
677.331	74.243210
677.543	74.259607
677.755	74.326771
677.966	74.467438
678.178	74.579098
678.389	74.951004
678.601	75.325732
678.813	75.589891
679.024	75.739192
679.236	75.658568
679.447	75.396825
679.659	75.029168
679.870	74.696159
680.082	74.438174
680.293	74.244843
680.505	74.082941
680.716	74.121050
680.927	74.095704
681.139	73.907085
681.350	73.870357
681.562	74.009701
681.773	74.275680
681.984	74.751971
682.196	75.077985
682.407	75.263228
682.618	75.295061
682.829	75.348030
683.041	75.365441
683.252	75.784148
683.463	76.235448
683.674	76.355497
683.885	76.492916
684.097	76.430461
684.308	76.246467
684.519	76.075124
684.730	75.898468
684.941	75.792398
685.152	75.825394
685.363	75.854733
685.574	75.535770
685.785	75.246865
685.996	75.167660
686.207	74.813103
686.418	74.721041
686.629	74.893160
686.840	75.131379
687.051	75.284153
687.262	75.389144
687.473	75.394977
687.684	75.209404
687.894	75.066343
688.105	75.118414
688.316	75.281556
688.527	75.570691
688.738	75.718306
688.948	75.661279
689.159	75.715755
689.370	75.862449
689.580	76.048865
689.791	76.215034
690.002	76.314954
690.212	76.370240
690.423	76.273259
690.634	76.092613
690.844	76.009543
691.055	76.059426
691.266	76.206970
691.476	76.263477
691.687	76.295380
691.897	76.431306
692.108	76.620216
692.318	76.750224
692.529	76.821329
692.739	76.894600
692.949	77.017660
693.160	77.178007
693.370	77.478484
693.581	77.874335
693.791	78.272246
694.001	78.514001
694.212	78.506696
694.422	78.295523
694.632	78.043759
694.843	77.787935
695.053	77.818010
695.263	77.845158
695.473	77.839742
695.683	77.582666
695.894	77.038728
696.104	76.581852
696.314	76.348750
696.524	76.309323
696.734	76.508791
696.944	76.991945
697.154	77.397351
697.365	77.553191
697.575	77.572383
697.785	77.622906
697.995	77.617426
698.205	77.672077
698.415	77.703478
698.625	77.605837
698.834	77.474990
699.044	77.348685
699.254	77.164669
699.464	77.076688
699.674	76.970672
699.884	76.775849
700.094	76.374635
