Date	2025年07月03日木曜日 09時50分14秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	-82.781870
598.713	-82.781870
598.931	-82.781870
599.148	-82.781870
599.366	0.000000
599.584	0.000000
599.802	0.000000
600.020	0.000000
600.238	0.000000
600.455	72.544518
600.673	494.996804
600.891	46.001181
601.109	41.900773
601.326	42.454781
601.544	42.648412
601.762	42.260544
601.979	41.935013
602.197	41.696975
602.415	41.798837
602.632	41.925546
602.850	41.944861
603.067	41.957527
603.285	42.002942
603.502	42.128930
603.720	42.173988
603.938	42.324780
604.155	42.590528
604.372	42.859565
604.590	43.193957
604.807	43.491033
605.025	43.631297
605.242	43.829996
605.460	44.017867
605.677	44.133323
605.894	44.256673
606.112	44.430617
606.329	44.695976
606.546	45.011562
606.764	45.225108
606.981	45.355059
607.198	45.420160
607.415	45.496105
607.633	45.552096
607.850	45.656593
608.067	45.793438
608.284	45.951260
608.501	46.151176
608.718	46.087637
608.935	46.114595
609.153	46.141348
609.370	46.247279
609.587	46.391814
609.804	46.644091
610.021	46.920123
610.238	47.001853
610.455	47.137858
610.672	47.231435
610.889	47.328941
611.106	47.489388
611.323	47.572049
611.540	47.586317
611.756	47.669243
611.973	47.947062
612.190	48.258404
612.407	48.601192
612.624	49.080171
612.841	49.261112
613.057	49.318774
613.274	49.468096
613.491	49.658428
613.708	49.899752
613.925	50.244134
614.141	50.287677
614.358	50.320309
614.575	50.423903
614.791	50.313632
615.008	50.008405
615.225	50.018935
615.441	50.246262
615.658	50.290084
615.874	50.271453
616.091	50.234413
616.307	50.304781
616.524	50.591654
616.740	50.804665
616.957	50.934171
617.173	51.118390
617.390	51.518475
617.606	51.876071
617.823	52.107282
618.039	52.311702
618.256	52.692517
618.472	53.089208
618.688	53.346661
618.905	53.611957
619.121	53.767062
619.337	53.840645
619.554	54.141876
619.770	54.267192
619.986	54.398916
620.202	54.607709
620.419	54.680238
620.635	54.633621
620.851	54.731680
621.067	54.956503
621.283	55.066831
621.499	55.155599
621.716	55.480830
621.932	55.621628
622.148	55.712869
622.364	55.947329
622.580	56.196499
622.796	56.536779
623.012	56.907296
623.228	57.119075
623.444	57.365318
623.660	57.694406
623.876	57.928407
624.092	57.865071
624.308	58.091261
624.524	58.615995
624.740	58.873373
624.955	58.968556
625.171	59.172189
625.387	59.447168
625.603	59.664735
625.819	59.694634
626.034	59.632222
626.250	59.683619
626.466	60.046572
626.682	60.420863
626.897	60.439070
627.113	60.446099
627.329	60.473937
627.544	60.503044
627.760	60.544903
627.976	60.553747
628.191	60.748890
628.407	60.911160
628.623	61.102319
628.838	61.186672
629.054	61.131915
629.269	61.252741
629.485	61.429908
629.700	61.751770
629.916	62.090708
630.131	62.301059
630.347	62.609532
630.562	62.871041
630.777	63.236962
630.993	63.600009
631.208	63.918123
631.424	64.028607
631.639	64.188892
631.854	64.446702
632.070	64.643321
632.285	64.779810
632.500	64.922173
632.715	65.088270
632.931	65.263209
633.146	65.632551
633.361	65.921182
633.576	66.069395
633.791	66.272425
634.007	66.392863
634.222	66.380211
634.437	66.422808
634.652	66.457787
634.867	66.455651
635.082	66.422550
635.297	66.410226
635.512	66.255963
635.727	66.008995
635.942	65.671662
636.157	65.551546
636.372	65.674304
636.587	65.917247
636.802	66.052385
637.017	66.152895
637.232	66.251475
637.447	66.387839
637.662	66.455380
637.876	66.528702
638.091	66.738588
638.306	67.019779
638.521	67.266178
638.736	67.318521
638.951	67.339640
639.165	67.463379
639.380	67.326332
639.595	67.157804
639.809	67.139030
640.024	67.297956
640.239	67.478611
640.453	67.755755
640.668	68.041034
640.883	68.048781
641.097	68.197274
641.312	68.502661
641.526	68.782454
641.741	69.393122
641.955	70.223311
642.170	70.646390
642.384	70.671171
642.599	70.500795
642.813	70.394480
643.028	70.493405
643.242	70.611243
643.457	70.641670
643.671	70.719011
643.885	70.757945
644.100	70.648345
644.314	70.326623
644.528	70.211756
644.743	70.501751
644.957	70.674807
645.171	70.604887
645.386	70.494246
645.600	70.805559
645.814	71.073385
646.028	71.108727
646.242	70.884802
646.457	70.692708
646.671	70.564059
646.885	70.488795
647.099	70.539877
647.313	71.063781
647.527	71.650620
647.741	72.041752
647.955	72.170788
648.169	72.229573
648.383	72.095923
648.597	72.363725
648.811	72.841521
649.025	73.375245
649.239	73.832983
649.453	73.739092
649.667	73.350237
649.881	73.046342
650.095	72.885589
650.309	72.856125
650.523	72.766916
650.737	72.656314
650.950	72.341108
651.164	71.982228
651.378	71.759227
651.592	71.466294
651.805	71.267255
652.019	71.073019
652.233	70.874727
652.447	70.729800
652.660	70.561419
652.874	70.632597
653.088	71.001505
653.301	71.411918
653.515	71.729012
653.728	71.774751
653.942	71.855289
654.156	72.252207
654.369	72.793086
654.583	73.088501
654.796	73.203157
655.010	73.163961
655.223	73.141928
655.437	73.008908
655.650	72.945412
655.863	72.989403
656.077	73.168209
656.290	73.415073
656.504	73.490909
656.717	73.577798
656.930	73.871849
657.144	74.138304
657.357	74.287892
657.570	74.197533
657.783	74.249850
657.997	74.443273
658.210	74.517135
658.423	74.578381
658.636	74.832756
658.849	75.076448
659.063	75.099990
659.276	75.302851
659.489	75.729286
659.702	76.048225
659.915	76.242274
660.128	76.353484
660.341	76.284437
660.554	76.477295
660.767	76.571689
660.980	76.280130
661.193	76.124414
661.406	76.074288
661.619	75.903342
661.832	75.732772
662.045	75.848663
662.258	76.202624
662.471	76.522345
662.684	76.798203
662.897	76.797468
663.110	76.684361
663.322	76.846678
663.535	76.936597
663.748	76.884841
663.961	76.876824
664.174	76.987513
664.386	76.927393
664.599	76.767670
664.812	76.827726
665.024	77.062981
665.237	77.097854
665.450	77.232727
665.662	77.461164
665.875	77.697557
666.088	78.069648
666.300	78.246744
666.513	78.150595
666.725	78.071082
666.938	78.365540
667.150	78.446981
667.363	78.189929
667.575	78.208888
667.788	78.420535
668.000	78.541054
668.213	78.463841
668.425	78.147428
668.638	77.890219
668.850	77.764457
669.062	77.804461
669.275	77.861616
669.487	78.002134
669.699	78.005189
669.912	77.930085
670.124	77.820412
670.336	77.701799
670.548	77.861967
670.761	78.311077
670.973	78.961252
671.185	79.381360
671.397	79.540966
671.609	79.278514
671.822	78.921783
672.034	78.959500
672.246	79.176957
672.458	79.337250
672.670	79.239673
672.882	79.002707
673.094	78.679723
673.306	78.275522
673.518	78.190578
673.730	78.145546
673.942	78.037264
674.154	77.926290
674.366	77.779605
674.578	77.665355
674.790	77.619630
675.002	77.670356
675.214	77.741266
675.425	77.872424
675.637	77.949025
675.849	77.903009
676.061	78.006015
676.273	78.234448
676.484	78.500089
676.696	78.916424
676.908	79.132583
677.120	79.175157
677.331	79.258886
677.543	79.444319
677.755	79.407500
677.966	79.285951
678.178	79.365108
678.389	79.688206
678.601	80.043302
678.813	80.182266
679.024	79.980170
679.236	79.886502
679.447	80.133694
679.659	80.630276
679.870	80.767291
680.082	80.738411
680.293	80.587668
680.505	80.307155
680.716	79.954089
680.927	79.799573
681.139	80.095440
681.350	80.505555
681.562	80.675054
681.773	80.446799
681.984	80.060420
682.196	79.760681
682.407	79.844782
682.618	80.179296
682.829	80.182649
683.041	79.961448
683.252	79.756789
683.463	79.538602
683.674	79.545725
683.885	79.644645
684.097	79.742910
684.308	79.896612
684.519	80.120956
684.730	80.091484
684.941	80.089002
685.152	80.553487
685.363	81.064700
685.574	81.007431
685.785	80.527017
685.996	79.997687
686.207	79.882392
686.418	80.071329
686.629	80.271562
686.840	80.407808
687.051	80.589787
687.262	80.602573
687.473	80.415069
687.684	80.295552
687.894	80.449103
688.105	80.749144
688.316	80.925877
688.527	80.592944
688.738	80.007359
688.948	79.307614
689.159	78.770099
689.370	78.403616
689.580	78.263026
689.791	78.432662
690.002	78.478936
690.212	78.500577
690.423	78.492873
690.634	78.558752
690.844	79.058253
691.055	79.646079
691.266	80.025359
691.476	80.245291
691.687	80.380823
691.897	80.309584
692.108	79.923380
692.318	79.681232
692.529	79.593355
692.739	79.443278
692.949	79.272680
693.160	78.989839
693.370	78.767042
693.581	78.741998
693.791	78.923442
694.001	79.359492
694.212	80.141695
694.422	80.975076
694.632	81.578419
694.843	82.086299
695.053	82.786384
695.263	83.169503
695.473	83.308150
695.683	83.403118
695.894	83.375746
696.104	83.286532
696.314	83.020147
696.524	82.442244
696.734	81.900961
696.944	81.701058
697.154	81.496529
697.365	81.058311
697.575	80.922841
697.785	80.818826
697.995	80.641035
698.205	80.669708
698.415	80.802289
698.625	80.790410
698.834	80.584684
699.044	80.407109
699.254	80.273814
699.464	80.091026
699.674	79.926853
699.884	79.667940
700.094	79.650153
