Date	2025年07月03日木曜日 09時55分21秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	27485.394979
598.713	27485.394979
598.931	27485.394979
599.148	27485.394979
599.366	0.000000
599.584	0.000000
599.802	5047.600465
600.020	220.903403
600.238	-55.418823
600.455	-110.151960
600.673	-83.917746
600.891	34.348813
601.109	40.847620
601.326	42.068649
601.544	41.986978
601.762	42.609165
601.979	43.086614
602.197	43.520349
602.415	43.963272
602.632	44.282548
602.850	44.428406
603.067	44.721689
603.285	45.102145
603.502	45.322857
603.720	45.519088
603.938	45.988546
604.155	46.264253
604.372	46.436131
604.590	46.685463
604.807	46.922107
605.025	47.060786
605.242	47.264334
605.460	47.182580
605.677	47.106800
605.894	47.134768
606.112	47.262962
606.329	47.303205
606.546	47.511988
606.764	47.992800
606.981	48.247165
607.198	48.293550
607.415	48.407582
607.633	48.735774
607.850	49.037522
608.067	49.363496
608.284	49.728750
608.501	49.999327
608.718	50.251329
608.935	50.327374
609.153	50.140961
609.370	50.117213
609.587	50.286090
609.804	50.616213
610.021	50.655466
610.238	50.664324
610.455	50.574821
610.672	50.458086
610.889	50.482319
611.106	50.468178
611.323	50.605089
611.540	50.943891
611.756	51.194800
611.973	51.250093
612.190	51.209277
612.407	51.235934
612.624	51.487843
612.841	51.907825
613.057	52.264811
613.274	52.580982
613.491	53.218184
613.708	53.876491
613.925	54.264282
614.141	54.493775
614.358	54.840935
614.575	55.195955
614.791	55.475703
615.008	55.753559
615.225	55.871394
615.441	55.764615
615.658	55.611015
615.874	55.315400
616.091	55.075455
616.307	55.194296
616.524	55.519109
616.740	55.729260
616.957	55.832566
617.173	56.123526
617.390	56.172280
617.606	56.264493
617.823	56.681249
618.039	57.113106
618.256	57.474701
618.472	57.777450
618.688	57.802740
618.905	57.796557
619.121	57.843633
619.337	57.972183
619.554	58.079986
619.770	58.247408
619.986	58.447773
620.202	58.678083
620.419	58.983034
620.635	59.084366
620.851	59.031699
621.067	59.065550
621.283	59.199417
621.499	59.430644
621.716	59.583784
621.932	59.682585
622.148	60.003803
622.364	60.264486
622.580	60.393192
622.796	60.429829
623.012	60.533211
623.228	60.822878
623.444	61.198664
623.660	61.394099
623.876	61.442572
624.092	61.613056
624.308	61.978484
624.524	62.242433
624.740	62.454803
624.955	62.660183
625.171	62.862185
625.387	62.919367
625.603	63.032638
625.819	63.177408
626.034	63.373540
626.250	63.585130
626.466	63.751359
626.682	63.715626
626.897	63.556033
627.113	63.542876
627.329	63.714085
627.544	63.999500
627.760	64.239957
627.976	64.218552
628.191	64.158877
628.407	64.357788
628.623	64.789935
628.838	65.127235
629.054	65.409884
629.269	65.808762
629.485	66.130503
629.700	66.480976
629.916	66.888565
630.131	67.235401
630.347	67.637054
630.562	68.196696
630.777	68.367998
630.993	68.315535
631.208	68.219051
631.424	68.127117
631.639	68.067676
631.854	67.986039
632.070	67.789876
632.285	67.560512
632.500	67.552442
632.715	67.518231
632.931	67.262397
633.146	67.094789
633.361	66.936474
633.576	67.038983
633.791	67.291001
634.007	67.495332
634.222	67.759675
634.437	67.887366
634.652	67.794328
634.867	67.811698
635.082	68.070042
635.297	68.376699
635.512	68.680583
635.727	69.042715
635.942	69.364315
636.157	69.680235
636.372	69.787706
636.587	69.633873
636.802	69.551986
637.017	69.776193
637.232	70.024851
637.447	70.279645
637.662	70.495218
637.876	70.614579
638.091	70.578687
638.306	70.476324
638.521	70.351238
638.736	70.320969
638.951	70.409758
639.165	70.430692
639.380	70.460838
639.595	70.503939
639.809	70.364692
640.024	70.164544
640.239	70.243957
640.453	70.390930
640.668	70.630532
640.883	70.768106
641.097	70.862143
641.312	71.086703
641.526	71.327254
641.741	71.321187
641.955	71.246946
642.170	71.242316
642.384	71.420363
642.599	71.482795
642.813	71.660115
643.028	71.946793
643.242	72.326194
643.457	72.729848
643.671	72.838935
643.885	72.819313
644.100	72.919907
644.314	73.140282
644.528	73.299629
644.743	73.375526
644.957	73.439972
645.171	73.398207
645.386	72.980710
645.600	72.604379
645.814	72.497638
646.028	72.669151
646.242	72.784507
646.457	72.597974
646.671	72.283102
646.885	72.281399
647.099	72.489602
647.313	72.664133
647.527	72.739776
647.741	72.919457
647.955	73.207962
648.169	73.481523
648.383	73.750459
648.597	74.041846
648.811	74.486430
649.025	74.982100
649.239	75.084994
649.453	74.945522
649.667	74.912909
649.881	75.211193
650.095	75.465356
650.309	75.395691
650.523	75.377140
650.737	75.335313
650.950	75.439974
651.164	75.673168
651.378	76.014268
651.592	76.454016
651.805	76.705968
652.019	76.907623
652.233	76.979612
652.447	77.052351
652.660	77.125203
652.874	77.011192
653.088	76.970096
653.301	76.937083
653.515	76.773462
653.728	76.443749
653.942	76.179197
654.156	75.838268
654.369	75.406905
654.583	75.088212
654.796	75.064513
655.010	75.213118
655.223	75.376860
655.437	75.357594
655.650	75.288400
655.863	75.245012
656.077	75.450993
656.290	75.489584
656.504	75.720114
656.717	76.016393
656.930	76.147626
657.144	76.112232
657.357	76.304683
657.570	76.459301
657.783	76.510974
657.997	76.605991
658.210	76.747629
658.423	76.704908
658.636	76.861990
658.849	77.103527
659.063	77.379988
659.276	77.783133
659.489	78.184411
659.702	78.344676
659.915	78.316750
660.128	78.301576
660.341	78.595102
660.554	78.942107
660.767	79.172396
660.980	79.416710
661.193	79.481191
661.406	79.717061
661.619	80.046112
661.832	80.166831
662.045	80.097410
662.258	80.161998
662.471	80.353756
662.684	80.303597
662.897	80.176371
663.110	79.859071
663.322	79.466729
663.535	79.182720
663.748	78.667091
663.961	78.126842
664.174	77.760652
664.386	77.716879
664.599	77.976052
664.812	78.202497
665.024	78.451598
665.237	78.645602
665.450	78.942769
665.662	79.243728
665.875	79.668078
666.088	80.148414
666.300	80.310014
666.513	80.402395
666.725	80.510783
666.938	80.401593
667.150	80.189592
667.363	80.100860
667.575	80.172860
667.788	80.443159
668.000	80.858167
668.213	81.061078
668.425	81.151863
668.638	81.184839
668.850	81.126535
669.062	81.099173
669.275	81.290421
669.487	81.681928
669.699	81.903264
669.912	82.041319
670.124	81.911794
670.336	81.431702
670.548	81.153837
670.761	80.912892
670.973	80.920973
671.185	81.144409
671.397	81.162120
671.609	81.111459
671.822	80.957453
672.034	80.776371
672.246	80.640672
672.458	80.669183
672.670	81.017759
672.882	81.254386
673.094	81.233179
673.306	81.179737
673.518	81.114523
673.730	80.915534
673.942	80.625023
674.154	80.389506
674.366	80.327961
674.578	80.423509
674.790	80.654144
675.002	80.727833
675.214	80.732632
675.425	80.715589
675.637	80.509611
675.849	80.297484
676.061	80.232546
676.273	80.231213
676.484	80.279419
676.696	80.414714
676.908	80.678674
677.120	80.911361
677.331	80.863280
677.543	80.721594
677.755	80.728509
677.966	81.069822
678.178	81.383146
678.389	81.578831
678.601	81.821911
678.813	82.062648
679.024	81.956453
679.236	81.669201
679.447	81.288400
679.659	80.876594
679.870	80.471605
680.082	80.213151
680.293	79.701464
680.505	79.353596
680.716	79.303322
680.927	79.002337
681.139	78.643551
681.350	78.509359
681.562	78.337966
681.773	78.148972
681.984	78.266488
682.196	78.614362
682.407	79.026934
682.618	79.494492
682.829	79.667383
683.041	79.768908
683.252	80.146993
683.463	80.547573
683.674	80.798744
683.885	80.857692
684.097	80.737013
684.308	80.650804
684.519	80.565778
684.730	80.370108
684.941	80.028712
685.152	79.821399
685.363	79.652321
685.574	79.373419
685.785	79.130008
685.996	78.950431
686.207	79.020589
686.418	79.297005
686.629	79.507855
686.840	79.682483
687.051	79.863925
687.262	80.132900
687.473	80.351959
687.684	80.464655
687.894	80.655421
688.105	81.028898
688.316	81.354942
688.527	81.429058
688.738	81.276319
688.948	80.947848
689.159	80.550331
689.370	80.096960
689.580	79.822869
689.791	79.733304
690.002	79.742107
690.212	79.806571
690.423	79.737696
690.634	79.693686
690.844	79.654744
691.055	79.939983
691.266	80.436848
691.476	80.770005
691.687	81.252758
691.897	81.820496
692.108	82.185483
692.318	82.357300
692.529	82.131014
692.739	81.753371
692.949	81.524322
693.160	81.531783
693.370	81.631170
693.581	81.875129
693.791	82.251549
694.001	82.302302
694.212	82.216992
694.422	82.220311
694.632	82.083598
694.843	82.170792
695.053	82.607006
695.263	82.903094
695.473	82.931125
695.683	82.806231
695.894	82.568451
696.104	82.399038
696.314	82.377536
696.524	82.392689
696.734	82.549832
696.944	82.882423
697.154	83.063686
697.365	82.892125
697.575	82.582269
697.785	82.518082
697.995	82.358372
698.205	82.024026
698.415	81.671385
698.625	81.362454
698.834	80.983377
699.044	80.376000
699.254	79.871425
699.464	79.528379
699.674	79.197558
699.884	78.845083
