Date	2025年07月03日木曜日 09時49分46秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	-81.724324
598.713	-81.724324
598.931	-81.724324
599.148	-81.724324
599.366	0.000000
599.584	0.000000
599.802	0.000000
600.020	0.000000
600.238	0.000000
600.455	-302.367375
600.673	-682.791257
600.891	28.431811
601.109	40.280411
601.326	41.454663
601.544	41.888967
601.762	41.773292
601.979	41.676455
602.197	41.958692
602.415	41.904799
602.632	41.864784
602.850	41.874182
603.067	41.852576
603.285	42.000939
603.502	42.104268
603.720	42.116150
603.938	42.250494
604.155	42.458661
604.372	42.643494
604.590	42.771968
604.807	42.926457
605.025	43.124388
605.242	43.513386
605.460	43.689412
605.677	43.716539
605.894	43.771107
606.112	43.906349
606.329	43.918523
606.546	44.008497
606.764	44.400270
606.981	44.614344
607.198	44.750082
607.415	44.777021
607.633	44.753543
607.850	45.079950
608.067	45.304485
608.284	45.350060
608.501	45.489126
608.718	45.631936
608.935	45.810253
609.153	45.778867
609.370	45.867332
609.587	46.071233
609.804	46.376701
610.021	46.613570
610.238	46.609216
610.455	46.723159
610.672	47.053500
610.889	47.451248
611.106	47.635037
611.323	47.763715
611.540	47.887678
611.756	48.078095
611.973	48.188981
612.190	48.302986
612.407	48.512766
612.624	48.781427
612.841	48.958252
613.057	48.992536
613.274	48.927904
613.491	49.022631
613.708	48.975790
613.925	49.060332
614.141	49.086186
614.358	49.282008
614.575	49.526303
614.791	49.691786
615.008	49.800484
615.225	50.047449
615.441	50.185165
615.658	50.202557
615.874	50.222866
616.091	50.449920
616.307	50.491751
616.524	50.592062
616.740	50.756794
616.957	50.814882
617.173	50.803777
617.390	50.916226
617.606	51.116322
617.823	51.456265
618.039	51.646127
618.256	51.984320
618.472	52.311315
618.688	52.801568
618.905	53.405371
619.121	53.702739
619.337	53.964346
619.554	54.376649
619.770	54.634957
619.986	54.655984
620.202	54.726739
620.419	54.999944
620.635	55.024207
620.851	55.209767
621.067	55.363689
621.283	55.253468
621.499	55.318876
621.716	55.709077
621.932	55.773811
622.148	55.816572
622.364	56.175744
622.580	56.563878
622.796	56.967754
623.012	57.327894
623.228	57.385527
623.444	57.546069
623.660	57.857034
623.876	58.171027
624.092	58.095703
624.308	58.380798
624.524	58.904998
624.740	59.155398
624.955	59.219684
625.171	59.182404
625.387	59.514670
625.603	60.002480
625.819	60.268331
626.034	60.377207
626.250	60.308293
626.466	60.581527
626.682	60.916319
626.897	60.996700
627.113	61.011459
627.329	60.992871
627.544	60.961628
627.760	61.043129
627.976	61.144922
628.191	61.253003
628.407	61.244706
628.623	61.411422
628.838	61.447669
629.054	61.415958
629.269	61.516792
629.485	61.647804
629.700	61.957296
629.916	62.338834
630.131	62.514934
630.347	62.624367
630.562	62.766012
630.777	63.100482
630.993	63.452088
631.208	63.813787
631.424	63.936378
631.639	63.929717
631.854	64.133040
632.070	64.342037
632.285	64.418820
632.500	64.423073
632.715	64.467436
632.931	64.642574
633.146	65.021940
633.361	65.435723
633.576	65.679437
633.791	66.006579
634.007	66.401330
634.222	66.586812
634.437	66.704793
634.652	66.900361
634.867	67.182334
635.082	67.356862
635.297	67.495795
635.512	67.305387
635.727	66.916710
635.942	66.629432
636.157	66.563147
636.372	66.672317
636.587	66.845465
636.802	66.906240
637.017	67.034198
637.232	67.064911
637.447	67.075275
637.662	67.033295
637.876	67.349991
638.091	67.737758
638.306	67.934460
638.521	67.981882
638.736	67.942998
638.951	67.868802
639.165	67.975973
639.380	67.920428
639.595	67.709607
639.809	67.633295
640.024	67.774269
640.239	67.764816
640.453	67.838512
640.668	68.102030
640.883	68.281544
641.097	68.526937
641.312	68.906952
641.526	69.257020
641.741	69.810187
641.955	70.651744
642.170	71.221343
642.384	71.482831
642.599	71.541595
642.813	71.554808
643.028	71.660161
643.242	71.820638
643.457	71.872498
643.671	72.039367
643.885	72.177363
644.100	72.066694
644.314	71.784918
644.528	71.855063
644.743	72.115181
644.957	72.360748
645.171	72.571479
645.386	72.590572
645.600	72.714781
645.814	72.824675
646.028	72.760886
646.242	72.510276
646.457	72.405927
646.671	72.285919
646.885	72.118297
647.099	72.009469
647.313	72.192448
647.527	72.480736
647.741	72.816342
647.955	72.964746
648.169	72.963260
648.383	72.942339
648.597	73.234233
648.811	73.697679
649.025	74.289073
649.239	74.570061
649.453	74.527754
649.667	74.397979
649.881	74.129758
650.095	73.908907
650.309	73.916353
650.523	74.003657
650.737	73.909335
650.950	73.756260
651.164	73.565630
651.378	73.458188
651.592	73.464923
651.805	73.382705
652.019	73.045129
652.233	72.869789
652.447	72.830225
652.660	72.705782
652.874	72.769690
653.088	73.008921
653.301	73.200055
653.515	73.406308
653.728	73.295515
653.942	73.093827
654.156	73.249655
654.369	73.680154
654.583	73.938581
654.796	74.099411
655.010	74.344571
655.223	74.471096
655.437	74.627976
655.650	74.767225
655.863	74.829357
656.077	75.001245
656.290	75.361558
656.504	75.568451
656.717	75.731849
656.930	75.980833
657.144	76.160506
657.357	76.154265
657.570	76.056808
657.783	75.849138
657.997	75.689847
658.210	75.686159
658.423	75.810491
658.636	75.937531
658.849	76.098715
659.063	76.138335
659.276	76.330929
659.489	76.769166
659.702	77.075999
659.915	77.182048
660.128	77.213726
660.341	77.272790
660.554	77.295572
660.767	77.198316
660.980	77.124725
661.193	77.118661
661.406	77.129767
661.619	76.922573
661.832	76.693233
662.045	76.860432
662.258	77.142424
662.471	77.481036
662.684	77.804818
662.897	77.917413
663.110	77.971988
663.322	78.104495
663.535	78.237497
663.748	78.266561
663.961	78.538921
664.174	78.739489
664.386	78.577273
664.599	78.454474
664.812	78.385212
665.024	78.509562
665.237	78.578254
665.450	78.585013
665.662	78.623384
665.875	78.583813
666.088	78.815814
666.300	78.948348
666.513	78.894603
666.725	78.826989
666.938	79.007305
667.150	79.376100
667.363	79.419679
667.575	79.575116
667.788	79.904734
668.000	80.083482
668.213	80.127945
668.425	80.107482
668.638	79.984936
668.850	79.873665
669.062	79.891163
669.275	79.851555
669.487	79.612029
669.699	79.358509
669.912	79.261080
670.124	79.202545
670.336	79.249458
670.548	79.534429
670.761	79.749886
670.973	80.061681
671.185	80.345453
671.397	80.439399
671.609	80.493491
671.822	80.772727
672.034	81.242439
672.246	81.632449
672.458	81.773140
672.670	81.595680
672.882	81.468278
673.094	81.362528
673.306	81.203562
673.518	81.209755
673.730	81.325411
673.942	81.271606
674.154	81.103626
674.366	80.772102
674.578	80.414613
674.790	80.297734
675.002	80.375045
675.214	80.279710
675.425	80.149253
675.637	79.975265
675.849	79.797970
676.061	79.677270
676.273	79.543955
676.484	79.589828
676.696	79.839961
676.908	80.076831
677.120	80.257071
677.331	80.441632
677.543	80.626261
677.755	80.730247
677.966	80.805150
678.178	81.001821
678.389	81.451679
678.601	81.912419
678.813	81.900017
679.024	81.698052
679.236	81.576978
679.447	81.573941
679.659	81.865911
679.870	82.084667
680.082	82.043869
680.293	81.817353
680.505	81.470078
680.716	81.155850
680.927	81.113538
681.139	81.362626
681.350	81.669540
681.562	81.872005
681.773	81.860206
681.984	81.572012
682.196	81.181961
682.407	81.276946
682.618	81.853194
682.829	81.998384
683.041	81.858093
683.252	81.870602
683.463	82.006765
683.674	82.062705
683.885	82.117684
684.097	82.214278
684.308	82.358782
684.519	82.548970
684.730	82.502403
684.941	82.429253
685.152	83.012313
685.363	83.683805
685.574	83.742075
685.785	83.270118
685.996	82.770321
686.207	82.588701
686.418	82.822457
686.629	83.084610
686.840	83.249285
687.051	83.372690
687.262	83.117415
687.473	82.654007
687.684	82.195788
687.894	82.023619
688.105	82.295972
688.316	82.660598
688.527	82.532253
688.738	82.091339
688.948	81.480962
689.159	80.996272
689.370	80.596678
689.580	80.646804
689.791	80.803864
690.002	80.834380
690.212	80.902334
690.423	80.756258
690.634	80.616839
690.844	80.978625
691.055	81.314646
691.266	81.530113
691.476	81.740324
691.687	81.896680
691.897	81.812939
692.108	81.565457
692.318	81.374032
692.529	81.197245
692.739	81.121021
692.949	81.123672
693.160	81.073645
693.370	81.140811
693.581	81.296540
693.791	81.470597
694.001	81.880834
694.212	82.653801
694.422	83.497157
694.632	84.220529
694.843	84.853004
695.053	85.487315
695.263	85.838993
695.473	85.916801
695.683	85.896934
695.894	85.873620
696.104	85.826873
696.314	85.652497
696.524	84.943676
696.734	84.236100
696.944	83.808733
697.154	83.367517
697.365	82.884826
697.575	82.624826
697.785	82.364107
697.995	82.052342
698.205	81.860906
698.415	81.892858
698.625	81.883593
698.834	81.832187
699.044	81.747657
699.254	81.815188
699.464	81.886829
699.674	81.623361
699.884	81.424912
700.094	81.516012
