Date	2025年07月03日木曜日 09時50分57秒
Spectrometers	SR401765
ダーク	使用
リファレンス	使用
積分時間[msec]	300
平均回数	1
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	3648
計測モード	反射率
保存開始波長[nm]	598.495
保存終了波長[nm]	1274.802
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
598.495	-9.086262
598.713	-9.086262
598.931	-9.086262
599.148	-9.086262
599.366	0.000000
599.584	0.000000
599.802	0.000000
600.020	0.000000
600.238	0.000000
600.455	-6.471872
600.673	-317.437300
600.891	44.428467
601.109	52.487258
601.326	53.171757
601.544	53.132775
601.762	53.279473
601.979	53.349588
602.197	53.196753
602.415	53.022229
602.632	52.955876
602.850	52.800129
603.067	52.667226
603.285	52.754734
603.502	52.765167
603.720	52.867399
603.938	53.141416
604.155	53.388385
604.372	53.518145
604.590	53.663872
604.807	53.893133
605.025	54.220750
605.242	54.618444
605.460	55.020229
605.677	55.165776
605.894	55.220696
606.112	55.245202
606.329	55.410216
606.546	55.644789
606.764	55.894532
606.981	56.216890
607.198	56.431946
607.415	56.304108
607.633	56.249427
607.850	56.309541
608.067	56.460806
608.284	56.559337
608.501	56.800653
608.718	56.821102
608.935	56.728839
609.153	56.731170
609.370	56.715081
609.587	56.625206
609.804	56.706684
610.021	56.759785
610.238	56.688733
610.455	56.802983
610.672	57.049129
610.889	57.316295
611.106	57.527625
611.323	57.825647
611.540	57.984060
611.756	58.093947
611.973	58.437985
612.190	58.989690
612.407	59.675492
612.624	60.219854
612.841	60.510489
613.057	60.588646
613.274	60.605998
613.491	60.751984
613.708	60.754000
613.925	60.896060
614.141	60.938432
614.358	60.887217
614.575	60.773413
614.791	60.418971
615.008	60.273833
615.225	60.393338
615.441	60.673088
615.658	60.769779
615.874	60.842086
616.091	61.073038
616.307	61.341460
616.524	61.893866
616.740	62.479252
616.957	62.651714
617.173	62.793020
617.390	63.024058
617.606	63.130809
617.823	63.065340
618.039	63.005592
618.256	63.171000
618.472	63.291907
618.688	63.342428
618.905	63.386439
619.121	63.303627
619.337	63.522501
619.554	63.861917
619.770	64.074296
619.986	64.245223
620.202	64.385359
620.419	64.507670
620.635	64.289897
620.851	64.327599
621.067	64.513003
621.283	64.479273
621.499	64.337017
621.716	64.308838
621.932	64.294622
622.148	64.509127
622.364	64.738818
622.580	65.152120
622.796	65.523165
623.012	65.988915
623.228	66.317264
623.444	66.723536
623.660	67.076119
623.876	67.300488
624.092	67.443606
624.308	67.648418
624.524	67.767616
624.740	67.696507
624.955	67.549038
625.171	67.673321
625.387	67.824602
625.603	67.656449
625.819	67.247976
626.034	67.155422
626.250	67.285070
626.466	67.517904
626.682	67.876017
626.897	68.096580
627.113	68.177211
627.329	67.993852
627.544	67.883406
627.760	68.053309
627.976	68.513042
628.191	69.085508
628.407	69.277328
628.623	69.497872
628.838	69.592867
629.054	69.542276
629.269	69.405834
629.485	69.456318
629.700	69.742735
629.916	69.885464
630.131	69.842953
630.347	69.722228
630.562	69.645055
630.777	69.803082
630.993	70.054620
631.208	70.406408
631.424	70.683207
631.639	71.062018
631.854	71.687485
632.070	72.271077
632.285	72.606020
632.500	72.794332
632.715	72.932962
632.931	72.940803
633.146	73.027854
633.361	73.219582
633.576	73.252333
633.791	73.127895
634.007	73.012907
634.222	72.706342
634.437	72.459633
634.652	72.385918
634.867	72.429228
635.082	72.516193
635.297	72.908438
635.512	73.252622
635.727	73.251643
635.942	73.125807
636.157	73.150540
636.372	73.383807
636.587	73.794868
636.802	74.190638
637.017	74.620378
637.232	75.050561
637.447	75.470906
637.662	75.412209
637.876	75.346488
638.091	75.192848
638.306	75.005322
638.521	75.050769
638.736	74.992116
638.951	74.711048
639.165	74.424945
639.380	74.058346
639.595	73.521380
639.809	73.070018
640.024	72.844801
640.239	72.540781
640.453	72.723184
640.668	73.217860
640.883	73.404619
641.097	73.531519
641.312	73.794270
641.526	74.020415
641.741	74.346682
641.955	74.919309
642.170	75.517902
642.384	75.956889
642.599	76.271106
642.813	76.347963
643.028	76.250263
643.242	76.273924
643.457	76.401576
643.671	76.742966
643.885	77.109168
644.100	77.173466
644.314	76.974019
644.528	76.696138
644.743	76.619224
644.957	76.667826
645.171	76.792335
645.386	76.952883
645.600	77.334879
645.814	77.565216
646.028	77.527051
646.242	77.419852
646.457	77.314843
646.671	77.163468
646.885	77.116651
647.099	77.201770
647.313	77.495088
647.527	77.850711
647.741	78.173795
647.955	78.361951
648.169	78.461935
648.383	78.334357
648.597	78.180561
648.811	78.352339
649.025	78.786378
649.239	78.912841
649.453	78.754079
649.667	78.543785
649.881	78.253486
650.095	78.103694
650.309	77.871652
650.523	77.553866
650.737	77.290458
650.950	77.180626
651.164	77.111789
651.378	77.001245
651.592	76.996344
651.805	76.945788
652.019	76.645470
652.233	76.405348
652.447	76.160040
652.660	75.908000
652.874	75.921327
653.088	76.211191
653.301	76.392922
653.515	76.517186
653.728	76.504018
653.942	76.475557
654.156	76.662474
654.369	77.035018
654.583	77.249793
654.796	77.261310
655.010	77.200019
655.223	77.103869
655.437	77.026200
655.650	77.153437
655.863	77.124418
656.077	77.052508
656.290	77.028783
656.504	76.921005
656.717	76.983381
656.930	77.220991
657.144	77.536622
657.357	77.849301
657.570	77.982908
657.783	78.059612
657.997	78.155108
658.210	78.453858
658.423	78.925386
658.636	79.496827
658.849	79.870514
659.063	79.944416
659.276	80.011183
659.489	80.073066
659.702	80.067453
659.915	80.163670
660.128	80.306919
660.341	80.362494
660.554	80.396270
660.767	80.202596
660.980	79.762316
661.193	79.523608
661.406	79.426865
661.619	79.252210
661.832	79.319168
662.045	79.494937
662.258	79.451275
662.471	79.234059
662.684	78.950654
662.897	78.607117
663.110	78.387693
663.322	78.611988
663.535	79.022241
663.748	79.356872
663.961	79.574239
664.174	79.561106
664.386	79.652756
664.599	80.036809
664.812	80.497228
665.024	81.051205
665.237	81.277591
665.450	81.417811
665.662	81.525626
665.875	81.407595
666.088	81.215989
666.300	81.128997
666.513	81.073230
666.725	80.896009
666.938	80.965588
667.150	80.880144
667.363	80.494863
667.575	80.478347
667.788	80.719943
668.000	80.915468
668.213	81.059833
668.425	81.080369
668.638	81.067264
668.850	81.125468
669.062	81.319192
669.275	81.390987
669.487	81.539951
669.699	81.831414
669.912	82.247102
670.124	82.554824
670.336	82.641593
670.548	82.908485
670.761	83.378278
670.973	83.711563
671.185	83.658176
671.397	83.247649
671.609	82.729943
671.822	82.486854
672.034	82.410883
672.246	82.080298
672.458	81.614555
672.670	81.186333
672.882	80.709707
673.094	80.280163
673.306	79.933936
673.518	79.858237
673.730	80.072425
673.942	80.184866
674.154	80.169069
674.366	80.055238
674.578	80.043452
674.790	80.249104
675.002	80.300281
675.214	80.102729
675.425	80.005176
675.637	80.039527
675.849	80.263234
676.061	80.394213
676.273	80.382986
676.484	80.595310
676.696	81.250081
676.908	82.019131
677.120	82.297499
677.331	82.602460
677.543	83.088276
677.755	83.286712
677.966	83.480832
678.178	83.694306
678.389	83.778619
678.601	83.921621
678.813	83.841998
679.024	83.252590
679.236	82.562097
679.447	82.252292
679.659	81.945466
679.870	81.461781
680.082	81.077670
680.293	80.538691
680.505	79.843361
680.716	79.652213
680.927	79.804868
681.139	79.978562
681.350	80.292275
681.562	80.424176
681.773	80.470264
681.984	80.624064
682.196	80.955380
682.407	81.334436
682.618	81.739226
682.829	82.064775
683.041	82.252983
683.252	82.468928
683.463	82.553211
683.674	82.357310
683.885	82.101822
684.097	81.894381
684.308	81.809085
684.519	81.690474
684.730	81.610847
684.941	81.865811
685.152	82.468043
685.363	82.946428
685.574	82.774211
685.785	82.297831
685.996	82.133377
686.207	82.377606
686.418	82.843689
686.629	83.200000
686.840	83.509588
687.051	83.670427
687.262	83.590661
687.473	83.433804
687.684	83.173704
687.894	83.114401
688.105	83.410248
688.316	83.685838
688.527	83.551860
688.738	83.078022
688.948	82.672452
689.159	82.497164
689.370	82.363994
689.580	82.382855
689.791	82.419820
690.002	82.428266
690.212	82.610283
690.423	82.664003
690.634	82.433919
690.844	82.446339
691.055	82.897990
691.266	83.170355
691.476	83.060030
691.687	82.906294
691.897	82.587724
692.108	82.092542
692.318	81.744687
692.529	81.305243
692.739	80.775222
692.949	80.458467
693.160	80.127448
693.370	79.736841
693.581	79.615095
693.791	79.667007
694.001	79.734527
694.212	79.913038
694.422	80.340159
694.632	80.730856
694.843	81.093590
695.053	81.610598
695.263	82.171611
695.473	82.846241
695.683	83.361758
695.894	83.463690
696.104	83.471989
696.314	83.615411
696.524	83.896177
696.734	84.175368
696.944	84.354226
697.154	84.249598
697.365	83.803071
697.575	83.462674
697.785	83.058455
697.995	82.513141
698.205	82.622936
698.415	83.373752
698.625	84.003379
698.834	83.981072
699.044	83.428368
699.254	82.978765
699.464	82.831954
699.674	82.852646
699.884	82.842009
700.094	82.960221
